0.000000000000000000e+00,5.000000000000000000e+00
1.000000000000000021e-02,4.960078407481807616e+00
2.000000000000000042e-02,4.920475952676416576e+00
2.999999999999999889e-02,4.881169777280954136e+00
4.000000000000000083e-02,4.842177914837616726e+00
5.000000000000000278e-02,4.803497850335972430e+00
5.999999999999999778e-02,4.765127088887491702e+00
7.000000000000000666e-02,4.727063155564620089e+00
8.000000000000000167e-02,4.689303595241142375e+00
8.999999999999999667e-02,4.651845972433818588e+00
1.000000000000000056e-01,4.614687871145294551e+00
1.100000000000000006e-01,4.577826894708264760e+00
1.199999999999999956e-01,4.541260665630879600e+00
1.300000000000000044e-01,4.504986825443397791e+00
1.400000000000000133e-01,4.469003034546056519e+00
1.499999999999999944e-01,4.433306972058165485e+00
1.600000000000000033e-01,4.397896335668403545e+00
1.700000000000000122e-01,4.362768841486315274e+00
1.799999999999999933e-01,4.327922223894999476e+00
1.900000000000000022e-01,4.293354235404968300e+00
2.000000000000000111e-01,4.259062646509181427e+00
2.099999999999999922e-01,4.225045245539236660e+00
2.200000000000000011e-01,4.191299838522715149e+00
2.300000000000000100e-01,4.157824249041665254e+00
2.399999999999999911e-01,4.124616318092216183e+00
2.500000000000000000e-01,4.091673903945319601e+00
2.600000000000000089e-01,4.058971341267169741e+00
2.700000000000000178e-01,4.026530340719324919e+00
2.800000000000000266e-01,3.994348809558090352e+00
2.899999999999999800e-01,3.962424671782054375e+00
2.999999999999999889e-01,3.930755867998169339e+00
3.099999999999999978e-01,3.899340355288903659e+00
3.200000000000000067e-01,3.868176107080456561e+00
3.300000000000000155e-01,3.837261113012027103e+00
3.400000000000000244e-01,3.806593378806129913e+00
3.500000000000000333e-01,3.776170926139946982e+00
3.599999999999999867e-01,3.745991792517711083e+00
3.699999999999999956e-01,3.716054031144107483e+00
3.800000000000000044e-01,3.686355710798690843e+00
3.900000000000000133e-01,3.656894915711306204e+00
4.000000000000000222e-01,3.627669745438504734e+00
4.100000000000000311e-01,3.598678314740952455e+00
4.199999999999999845e-01,3.569918753461815086e+00
4.299999999999999933e-01,3.541389206406119872e+00
4.400000000000000022e-01,3.513087833221079315e+00
4.500000000000000111e-01,3.485012808277375029e+00
4.600000000000000200e-01,3.457162320551390167e+00
4.700000000000000289e-01,3.429534573508384199e+00
4.799999999999999822e-01,3.402127784986601622e+00
4.899999999999999911e-01,3.374940187082308807e+00
5.000000000000000000e-01,3.347970026035752333e+00
5.100000000000000089e-01,3.321215562118025044e+00
5.200000000000000178e-01,3.294675069518842037e+00
5.300000000000000266e-01,3.268346836235210606e+00
5.400000000000000355e-01,3.242229163960995475e+00
5.500000000000000444e-01,3.216320367977362871e+00
5.600000000000000533e-01,3.190618777044103016e+00
5.700000000000000622e-01,3.165122733291822588e+00
5.799999999999999600e-01,3.139830592115000041e+00
5.899999999999999689e-01,3.114740722065894474e+00
5.999999999999999778e-01,3.089822796289367179e+00
6.099999999999999867e-01,3.065104213919052079e+00
6.199999999999999956e-01,3.040583380207699804e+00
6.300000000000000044e-01,3.016258713166038330e+00
6.400000000000000133e-01,2.992128643460710169e+00
6.500000000000000222e-01,2.968191614313024473e+00
6.600000000000000311e-01,2.944446081398520487e+00
6.700000000000000400e-01,2.920890512747332135e+00
6.800000000000000488e-01,2.897523388645353304e+00
6.900000000000000577e-01,2.874343201536190495e+00
7.000000000000000666e-01,2.851348455923901071e+00
7.099999999999999645e-01,2.828537668276509986e+00
7.199999999999999734e-01,2.805909366930297910e+00
7.299999999999999822e-01,2.783462091994855392e+00
7.399999999999999911e-01,2.761194395258896428e+00
7.500000000000000000e-01,2.739104840096825200e+00
7.600000000000000089e-01,2.717192001376050658e+00
7.700000000000000178e-01,2.695454465365042296e+00
7.800000000000000266e-01,2.673890829642121769e+00
7.900000000000000355e-01,2.652499703004984610e+00
8.000000000000000444e-01,2.631279705380944911e+00
8.100000000000000533e-01,2.610229467737897213e+00
8.200000000000000622e-01,2.589347631995993826e+00
8.300000000000000711e-01,2.568632850940026024e+00
8.399999999999999689e-01,2.548083788132506022e+00
8.499999999999999778e-01,2.527699117827446162e+00
8.599999999999999867e-01,2.507477524884826448e+00
8.699999999999999956e-01,2.487417704685747744e+00
8.800000000000000044e-01,2.467518363048261776e+00
8.900000000000000133e-01,2.447778216143875696e+00
9.000000000000000222e-01,2.428195990414724559e+00
9.100000000000000311e-01,2.408770422491406826e+00
9.200000000000000400e-01,2.389500259111475788e+00
9.300000000000000488e-01,2.370384257038583797e+00
9.400000000000000577e-01,2.351421182982275315e+00
9.500000000000000666e-01,2.332609813518417230e+00
9.599999999999999645e-01,2.313948935010269992e+00
9.699999999999999734e-01,2.295437343530188024e+00
9.799999999999999822e-01,2.277073844781946299e+00
9.899999999999999911e-01,2.258857254023690864e+00
1.000000000000000000e+00,2.240786395991501312e+00
1.010000000000000009e+00,2.222860104823569216e+00
1.020000000000000018e+00,2.205077223984980517e+00
1.030000000000000027e+00,2.187436606193100541e+00
1.040000000000000036e+00,2.169937113343555879e+00
1.050000000000000044e+00,2.152577616436807340e+00
1.060000000000000053e+00,2.135356995505312661e+00
1.070000000000000062e+00,2.118274139541270085e+00
1.080000000000000071e+00,2.101327946424940141e+00
1.090000000000000080e+00,2.084517322853540744e+00
1.100000000000000089e+00,2.067841184270712507e+00
1.110000000000000098e+00,2.051298454796546711e+00
1.120000000000000107e+00,2.034888067158174163e+00
1.130000000000000115e+00,2.018608962620908720e+00
1.140000000000000124e+00,2.002460090919941482e+00
1.150000000000000133e+00,1.986440410192581885e+00
1.159999999999999920e+00,1.970548886911041242e+00
1.169999999999999929e+00,1.954784495815752976e+00
1.179999999999999938e+00,1.939146219849226860e+00
1.189999999999999947e+00,1.923633050090433061e+00
1.199999999999999956e+00,1.908243985689709543e+00
1.209999999999999964e+00,1.892978033804191940e+00
1.219999999999999973e+00,1.877834209533758347e+00
1.229999999999999982e+00,1.862811535857488376e+00
1.239999999999999991e+00,1.847909043570628462e+00
1.250000000000000000e+00,1.833125771222063438e+00
1.260000000000000009e+00,1.818460765052286821e+00
1.270000000000000018e+00,1.803913078931868474e+00
1.280000000000000027e+00,1.789481774300413441e+00
1.290000000000000036e+00,1.775165920106010153e+00
1.300000000000000044e+00,1.760964592745162038e+00
1.310000000000000053e+00,1.746876876003200740e+00
1.320000000000000062e+00,1.732901860995175181e+00
1.330000000000000071e+00,1.719038646107213797e+00
1.340000000000000080e+00,1.705286336938356184e+00
1.350000000000000089e+00,1.691644046242849253e+00
1.360000000000000098e+00,1.678110893872906351e+00
1.370000000000000107e+00,1.664686006721923128e+00
1.380000000000000115e+00,1.651368518668147711e+00
1.390000000000000124e+00,1.638157570518802508e+00
1.400000000000000133e+00,1.625052309954652108e+00
1.409999999999999920e+00,1.612051891475014820e+00
1.419999999999999929e+00,1.599155476343214755e+00
1.429999999999999938e+00,1.586362232532469108e+00
1.439999999999999947e+00,1.573671334672209321e+00
1.449999999999999956e+00,1.561081963994831678e+00
1.459999999999999964e+00,1.548593308282873116e+00
1.469999999999999973e+00,1.536204561816610026e+00
1.479999999999999982e+00,1.523914925322077174e+00
1.489999999999999991e+00,1.511723605919500502e+00
1.500000000000000000e+00,1.499629817072144489e+00
1.510000000000000009e+00,1.487632778535567413e+00
1.520000000000000018e+00,1.475731716307282948e+00
1.530000000000000027e+00,1.463925862576824777e+00
1.540000000000000036e+00,1.452214455676210214e+00
1.550000000000000044e+00,1.440596740030800627e+00
1.560000000000000053e+00,1.429071966110554204e+00
1.570000000000000062e+00,1.417639390381669751e+00
1.580000000000000071e+00,1.406298275258616393e+00
1.590000000000000080e+00,1.395047889056547419e+00
1.600000000000000089e+00,1.383887505944094931e+00
1.610000000000000098e+00,1.372816405896542191e+00
1.620000000000000107e+00,1.361833874649369891e+00
1.630000000000000115e+00,1.350939203652175014e+00
1.640000000000000124e+00,1.340131690022957622e+00
1.650000000000000133e+00,1.329410636502774024e+00
1.660000000000000142e+00,1.318775351410751862e+00
1.669999999999999929e+00,1.308225148599465815e+00
1.679999999999999938e+00,1.297759347410670117e+00
1.689999999999999947e+00,1.287377272631384795e+00
1.699999999999999956e+00,1.277078254450333628e+00
1.709999999999999964e+00,1.266861628414730934e+00
1.719999999999999973e+00,1.256726735387413196e+00
1.729999999999999982e+00,1.246672921504313969e+00
1.739999999999999991e+00,1.236699538132279397e+00
1.750000000000000000e+00,1.226805941827221247e+00
1.760000000000000009e+00,1.216991494292603448e+00
1.770000000000000018e+00,1.207255562338262589e+00
1.780000000000000027e+00,1.197597517839556591e+00
1.790000000000000036e+00,1.188016737696840242e+00
1.800000000000000044e+00,1.178512603795265568e+00
1.810000000000000053e+00,1.169084502964903516e+00
1.820000000000000062e+00,1.159731826941184263e+00
1.830000000000000071e+00,1.150453972325654828e+00
1.840000000000000080e+00,1.141250340547049547e+00
1.850000000000000089e+00,1.132120337822673184e+00
1.860000000000000098e+00,1.123063375120091800e+00
1.870000000000000107e+00,1.114078868119131149e+00
1.880000000000000115e+00,1.105166237174178168e+00
1.890000000000000124e+00,1.096324907276784666e+00
1.900000000000000133e+00,1.087554308018570337e+00
1.910000000000000142e+00,1.078853873554421750e+00
1.919999999999999929e+00,1.070223042565986438e+00
1.929999999999999938e+00,1.061661258225458537e+00
1.939999999999999947e+00,1.053167968159654855e+00
1.949999999999999956e+00,1.044742624414377596e+00
1.959999999999999964e+00,1.036384683419062647e+00
1.969999999999999973e+00,1.028093605951710066e+00
1.979999999999999982e+00,1.019868857104096360e+00
1.989999999999999991e+00,1.011709906247263646e+00
2.000000000000000000e+00,1.003616226997285477e+00
2.010000000000000231e+00,9.955872971813072292e-01
2.020000000000000018e+00,9.876225988038567216e-01
2.030000000000000249e+00,9.797216180134258323e-01
2.040000000000000036e+00,9.718838450693184638e-01
2.049999999999999822e+00,9.641087743087639605e-01
2.060000000000000053e+00,9.563959041142938711e-01
2.069999999999999840e+00,9.487447368813795023e-01
2.080000000000000071e+00,9.411547789863284885e-01
2.089999999999999858e+00,9.336255407544378215e-01
2.100000000000000089e+00,9.261565364284023438e-01
2.109999999999999876e+00,9.187472841369751508e-01
2.120000000000000107e+00,9.113973058638793479e-01
2.129999999999999893e+00,9.041061274169682749e-01
2.140000000000000124e+00,8.968732783976325340e-01
2.149999999999999911e+00,8.896982921704514879e-01
2.160000000000000142e+00,8.825807058330878974e-01
2.169999999999999929e+00,8.755200601864231436e-01
2.180000000000000160e+00,8.685158997049317042e-01
2.189999999999999947e+00,8.615677725072922177e-01
2.200000000000000178e+00,8.546752303272339146e-01
2.209999999999999964e+00,8.478378284846160851e-01
2.220000000000000195e+00,8.410551258567391386e-01
2.229999999999999982e+00,8.343266848498852584e-01
2.240000000000000213e+00,8.276520713710862065e-01
2.250000000000000000e+00,8.210308548001175044e-01
2.260000000000000231e+00,8.144626079617165448e-01
2.270000000000000018e+00,8.079469070980228596e-01
2.280000000000000249e+00,8.014833318412386554e-01
2.290000000000000036e+00,7.950714651865087301e-01
2.300000000000000266e+00,7.887108934650166603e-01
2.310000000000000053e+00,7.824012063172964826e-01
2.319999999999999840e+00,7.761419966667580939e-01
2.330000000000000071e+00,7.699328606934240371e-01
2.339999999999999858e+00,7.637733978078766750e-01
2.350000000000000089e+00,7.576632106254136412e-01
2.359999999999999876e+00,7.516019049404103480e-01
2.370000000000000107e+00,7.455890897008871088e-01
2.379999999999999893e+00,7.396243769832799853e-01
2.390000000000000124e+00,7.337073819674136965e-01
2.399999999999999911e+00,7.278377229116743674e-01
2.410000000000000142e+00,7.220150211283810071e-01
2.419999999999999929e+00,7.162389009593539413e-01
2.430000000000000160e+00,7.105089897516790876e-01
2.439999999999999947e+00,7.048249178336656318e-01
2.450000000000000178e+00,6.991863184909963280e-01
2.459999999999999964e+00,6.935928279430683130e-01
2.470000000000000195e+00,6.880440853195237683e-01
2.479999999999999982e+00,6.825397326369675444e-01
2.490000000000000213e+00,6.770794147758718573e-01
2.500000000000000000e+00,6.716627794576648380e-01
2.510000000000000231e+00,6.662894772220034900e-01
2.520000000000000018e+00,6.609591614042275021e-01
2.530000000000000249e+00,6.556714881129936945e-01
2.540000000000000036e+00,6.504261162080897662e-01
2.550000000000000266e+00,6.452227072784250117e-01
2.560000000000000053e+00,6.400609256201975628e-01
2.569999999999999840e+00,6.349404382152359361e-01
2.580000000000000071e+00,6.298609147095139971e-01
2.589999999999999858e+00,6.248220273918378975e-01
2.600000000000000089e+00,6.198234511727032103e-01
2.609999999999999876e+00,6.148648635633215953e-01
2.620000000000000107e+00,6.099459446548149977e-01
2.629999999999999893e+00,6.050663770975764910e-01
2.640000000000000124e+00,6.002258460807958773e-01
2.649999999999999911e+00,5.954240393121494890e-01
2.660000000000000142e+00,5.906606469976523055e-01
2.669999999999999929e+00,5.859353618216710524e-01
2.680000000000000160e+00,5.812478789270977275e-01
2.689999999999999947e+00,5.765978958956810008e-01
2.700000000000000178e+00,5.719851127285155989e-01
2.709999999999999964e+00,5.674092318266874546e-01
2.720000000000000195e+00,5.628699579720739532e-01
2.729999999999999982e+00,5.583669983082973909e-01
2.740000000000000213e+00,5.539000623218309771e-01
2.750000000000000000e+00,5.494688618232563826e-01
2.760000000000000231e+00,5.450731109286702791e-01
2.770000000000000018e+00,5.407125260412408707e-01
2.780000000000000249e+00,5.363868258329109739e-01
2.790000000000000036e+00,5.320957312262476480e-01
2.800000000000000266e+00,5.278389653764377076e-01
2.810000000000000053e+00,5.236162536534262335e-01
2.819999999999999840e+00,5.194273236241988556e-01
2.830000000000000071e+00,5.152719050352052577e-01
2.839999999999999858e+00,5.111497297949235685e-01
2.850000000000000089e+00,5.070605319565641977e-01
2.859999999999999876e+00,5.030040477009116717e-01
2.870000000000000107e+00,4.989800153193043597e-01
2.879999999999999893e+00,4.949881751967499244e-01
2.890000000000000124e+00,4.910282697951759423e-01
2.899999999999999911e+00,4.871000436368145281e-01
2.910000000000000142e+00,4.832032432877200190e-01
2.919999999999999929e+00,4.793376173414182762e-01
2.930000000000000160e+00,4.755029164026869370e-01
2.939999999999999947e+00,4.716988930714654527e-01
2.950000000000000178e+00,4.679253019268937441e-01
2.959999999999999964e+00,4.641818995114785906e-01
2.970000000000000195e+00,4.604684443153867490e-01
2.979999999999999982e+00,4.567846967608636399e-01
2.990000000000000213e+00,4.531304191867767117e-01
3.000000000000000000e+00,4.495053758332824834e-01
3.010000000000000231e+00,4.459093328266162115e-01
3.020000000000000018e+00,4.423420581640032934e-01
3.030000000000000249e+00,4.388033216986912399e-01
3.040000000000000036e+00,4.352928951251017198e-01
3.050000000000000266e+00,4.318105519641008971e-01
3.060000000000000053e+00,4.283560675483880642e-01
3.070000000000000284e+00,4.249292190080009579e-01
3.080000000000000071e+00,4.215297852559369285e-01
3.089999999999999858e+00,4.181575469738894602e-01
3.100000000000000089e+00,4.148122865980983232e-01
3.109999999999999876e+00,4.114937883053135237e-01
3.120000000000000107e+00,4.082018379988709977e-01
3.129999999999999893e+00,4.049362232948800489e-01
3.140000000000000124e+00,4.016967335085210311e-01
3.149999999999999911e+00,3.984831596404528886e-01
3.160000000000000142e+00,3.952952943633292748e-01
3.169999999999999929e+00,3.921329320084226411e-01
3.180000000000000160e+00,3.889958685523552395e-01
3.189999999999999947e+00,3.858839016039363745e-01
3.200000000000000178e+00,3.827968303911049031e-01
3.209999999999999964e+00,3.797344557479760407e-01
3.220000000000000195e+00,3.766965801019922511e-01
3.229999999999999982e+00,3.736830074611763308e-01
3.240000000000000213e+00,3.706935434014869135e-01
3.250000000000000000e+00,3.677279950542750031e-01
3.260000000000000231e+00,3.647861710938408164e-01
3.270000000000000018e+00,3.618678817250901014e-01
3.280000000000000249e+00,3.589729386712893766e-01
3.290000000000000036e+00,3.561011551619190363e-01
3.300000000000000266e+00,3.532523459206237115e-01
3.310000000000000053e+00,3.504263271532587209e-01
3.320000000000000284e+00,3.476229165360326667e-01
3.330000000000000071e+00,3.448419332037443996e-01
3.339999999999999858e+00,3.420831977381144640e-01
3.350000000000000089e+00,3.393465321562095238e-01
3.359999999999999876e+00,3.366317598989598259e-01
3.370000000000000107e+00,3.339387058197681446e-01
3.379999999999999893e+00,3.312671961732099879e-01
3.390000000000000124e+00,3.286170586038242858e-01
3.399999999999999911e+00,3.259881221349936742e-01
3.410000000000000142e+00,3.233802171579137075e-01
3.419999999999999929e+00,3.207931754206503894e-01
3.430000000000000160e+00,3.182268300172851894e-01
3.439999999999999947e+00,3.156810153771469341e-01
3.450000000000000178e+00,3.131555672541297408e-01
3.459999999999999964e+00,3.106503227160967162e-01
3.470000000000000195e+00,3.081651201343679203e-01
3.479999999999999982e+00,3.056997991732929854e-01
3.490000000000000213e+00,3.032542007799066686e-01
3.500000000000000000e+00,3.008281671736673935e-01
3.510000000000000231e+00,2.984215418362780592e-01
3.520000000000000018e+00,2.960341695015878405e-01
3.530000000000000249e+00,2.936658961455751449e-01
3.540000000000000036e+00,2.913165689764105615e-01
3.550000000000000266e+00,2.889860364245993019e-01
3.560000000000000053e+00,2.866741481332025221e-01
3.570000000000000284e+00,2.843807549481369157e-01
3.580000000000000071e+00,2.821057089085517999e-01
3.589999999999999858e+00,2.798488632372833629e-01
3.600000000000000089e+00,2.776100723313850716e-01
3.609999999999999876e+00,2.753891917527339639e-01
3.620000000000000107e+00,2.731860782187121028e-01
3.629999999999999893e+00,2.710005895929624153e-01
3.640000000000000124e+00,2.688325848762186943e-01
3.649999999999999911e+00,2.666819241972089305e-01
3.660000000000000142e+00,2.645484688036312537e-01
3.669999999999999929e+00,2.624320810532022041e-01
3.680000000000000160e+00,2.603326244047766136e-01
3.689999999999999947e+00,2.582499634095383745e-01
3.700000000000000178e+00,2.561839637022620408e-01
3.709999999999999964e+00,2.541344919926439294e-01
3.720000000000000195e+00,2.521014160567027762e-01
3.729999999999999982e+00,2.500846047282491713e-01
3.740000000000000213e+00,2.480839278904231893e-01
3.750000000000000000e+00,2.460992564672997984e-01
3.760000000000000231e+00,2.441304624155614111e-01
3.770000000000000018e+00,2.421774187162369085e-01
3.780000000000000249e+00,2.402399993665070010e-01
3.790000000000000036e+00,2.383180793715749535e-01
3.800000000000000266e+00,2.364115347366023412e-01
3.810000000000000053e+00,2.345202424587095325e-01
3.820000000000000284e+00,2.326440805190398697e-01
3.830000000000000071e+00,2.307829278748875501e-01
3.839999999999999858e+00,2.289366644518884553e-01
3.850000000000000089e+00,2.271051711362733483e-01
3.859999999999999876e+00,2.252883297671831597e-01
3.870000000000000107e+00,2.234860231290456967e-01
3.879999999999999893e+00,2.216981349440133309e-01
3.890000000000000124e+00,2.199245498644612218e-01
3.899999999999999911e+00,2.181651534655455194e-01
3.910000000000000142e+00,2.164198322378211581e-01
3.919999999999999929e+00,2.146884735799185762e-01
3.930000000000000160e+00,2.129709657912792209e-01
3.939999999999999947e+00,2.112671980649489800e-01
3.950000000000000178e+00,2.095770604804294002e-01
3.959999999999999964e+00,2.079004439965859707e-01
3.970000000000000195e+00,2.062372404446132790e-01
3.979999999999999982e+00,2.045873425210563701e-01
3.990000000000000213e+00,2.029506437808879238e-01
4.000000000000000000e+00,2.013270386306408311e-01
4.009999999999999787e+00,1.997164223215956991e-01
4.020000000000000462e+00,1.981186909430229237e-01
4.030000000000000249e+00,1.965337414154787465e-01
4.040000000000000036e+00,1.949614714841549079e-01
4.049999999999999822e+00,1.934017797122816740e-01
4.060000000000000497e+00,1.918545654745834328e-01
4.070000000000000284e+00,1.903197289507867762e-01
4.080000000000000071e+00,1.887971711191804847e-01
4.089999999999999858e+00,1.872867937502270541e-01
4.099999999999999645e+00,1.857884994002252377e-01
4.110000000000000320e+00,1.843021914050234356e-01
4.120000000000000107e+00,1.828277738737832392e-01
4.129999999999999893e+00,1.813651516827929633e-01
4.139999999999999680e+00,1.799142304693306105e-01
4.150000000000000355e+00,1.784749166255759634e-01
4.160000000000000142e+00,1.770471172925713599e-01
4.169999999999999929e+00,1.756307403542307910e-01
4.179999999999999716e+00,1.742256944313969325e-01
4.190000000000000391e+00,1.728318888759457495e-01
4.200000000000000178e+00,1.714492337649381748e-01
4.209999999999999964e+00,1.700776398948186663e-01
4.219999999999999751e+00,1.687170187756601158e-01
4.230000000000000426e+00,1.673672826254548329e-01
4.240000000000000213e+00,1.660283443644511858e-01
4.250000000000000000e+00,1.647001176095355679e-01
4.259999999999999787e+00,1.633825166686592723e-01
4.270000000000000462e+00,1.620754565353099974e-01
4.280000000000000249e+00,1.607788528830275121e-01
4.290000000000000036e+00,1.594926220599632849e-01
4.299999999999999822e+00,1.582166810834835791e-01
4.310000000000000497e+00,1.569509476348157073e-01
4.320000000000000284e+00,1.556953400537371690e-01
4.330000000000000071e+00,1.544497773333072810e-01
4.339999999999999858e+00,1.532141791146408305e-01
4.350000000000000533e+00,1.519884656817236945e-01
4.360000000000000320e+00,1.507725579562698981e-01
4.370000000000000107e+00,1.495663774926197509e-01
4.379999999999999893e+00,1.483698464726787847e-01
4.389999999999999680e+00,1.471828877008973524e-01
4.400000000000000355e+00,1.460054245992901678e-01
4.410000000000000142e+00,1.448373812024958407e-01
4.419999999999999929e+00,1.436786821528758806e-01
4.429999999999999716e+00,1.425292526956528638e-01
4.440000000000000391e+00,1.413890186740876520e-01
4.450000000000000178e+00,1.402579065246949419e-01
4.459999999999999964e+00,1.391358432724973948e-01
4.469999999999999751e+00,1.380227565263174028e-01
4.480000000000000426e+00,1.369185744741068522e-01
4.490000000000000213e+00,1.358232258783139967e-01
4.500000000000000000e+00,1.347366400712874945e-01
4.509999999999999787e+00,1.336587469507171944e-01
4.520000000000000462e+00,1.325894769751114477e-01
4.530000000000000249e+00,1.315287611593105588e-01
4.540000000000000036e+00,1.304765310700360670e-01
4.549999999999999822e+00,1.294327188214757784e-01
4.560000000000000497e+00,1.283972570709039640e-01
4.570000000000000284e+00,1.273700790143367234e-01
4.580000000000000071e+00,1.263511183822220163e-01
4.589999999999999858e+00,1.253403094351642488e-01
4.600000000000000533e+00,1.243375869596829303e-01
4.610000000000000320e+00,1.233428862640054691e-01
4.620000000000000107e+00,1.223561431738934280e-01
4.629999999999999893e+00,1.213772940285022806e-01
4.639999999999999680e+00,1.204062756762742659e-01
4.650000000000000355e+00,1.194430254708640782e-01
4.660000000000000142e+00,1.184874812670971694e-01
4.669999999999999929e+00,1.175395814169603870e-01
4.679999999999999716e+00,1.165992647656247105e-01
4.690000000000000391e+00,1.156664706474997140e-01
4.700000000000000178e+00,1.147411388823197098e-01
4.709999999999999964e+00,1.138232097712611468e-01
4.719999999999999751e+00,1.129126240930910519e-01
4.730000000000000426e+00,1.120093231003463224e-01
4.740000000000000213e+00,1.111132485155435501e-01
4.750000000000000000e+00,1.102243425274192085e-01
4.759999999999999787e+00,1.093425477871998591e-01
4.770000000000000462e+00,1.084678074049022639e-01
4.780000000000000249e+00,1.076000649456630431e-01
4.790000000000000036e+00,1.067392644260977408e-01
4.799999999999999822e+00,1.058853503106889637e-01
4.810000000000000497e+00,1.050382675082034561e-01
4.820000000000000284e+00,1.041979613681378314e-01
4.830000000000000071e+00,1.033643776771927258e-01
4.839999999999999858e+00,1.025374626557751800e-01
4.850000000000000533e+00,1.017171629545289835e-01
4.860000000000000320e+00,1.009034256508927474e-01
4.870000000000000107e+00,1.000961982456856081e-01
